gene_id,DMSO_24h-1,DMSO_24h-2,DMSO_24h-3,SP2509_24h-1,SP2509_24h-2,SP2509_24h-3
ENSG00000133115,0,0,0,0,0,0
ENSG00000133116,10,11,9,11,13,4
ENSG00000133119,421,432,597,345,479,342
ENSG00000133121,80,70,84,74,73,44
ENSG00000133124,2,5,4,5,10,6
ENSG00000133131,839,803,1163,896,1151,827
ENSG00000133134,266,312,404,623,659,503
ENSG00000133135,25,44,48,36,54,27
ENSG00000133136,9,6,7,3,9,10
ENSG00000133138,189,198,244,254,303,227
ENSG00000133142,1628,1588,2313,1708,2108,1549
ENSG00000133169,3,2,8,1,2,0
ENSG00000133193,362,360,487,341,464,323
ENSG00000133195,237,281,387,310,385,293
ENSG00000133216,138,120,192,205,231,136
ENSG00000133226,2051,1876,2721,1733,2023,1490
ENSG00000133243,1740,1660,2390,1786,2166,1610
ENSG00000133246,11,9,8,9,14,16
ENSG00000133247,136,159,199,191,218,173
ENSG00000133250,171,192,228,163,241,173
ENSG00000133256,0,1,0,1,2,2
ENSG00000133265,422,375,545,335,440,299
ENSG00000133275,1043,1008,1515,1078,1297,949
ENSG00000133302,261,275,316,279,386,269
ENSG00000133313,9324,9209,12678,9431,11727,8409
ENSG00000133315,234,218,326,268,310,291
ENSG00000133316,544,466,726,408,429,362
ENSG00000133317,0,2,0,1,0,0
ENSG00000133318,3273,3430,5003,3893,4700,3414
ENSG00000133321,27,31,35,69,65,56
ENSG00000133328,0,0,1,1,1,0
ENSG00000133392,27,33,43,22,27,18
ENSG00000133393,802,908,1165,841,1120,774
ENSG00000133398,216,221,299,245,298,203
ENSG00000133401,110,80,103,73,77,63
ENSG00000133422,1343,1189,1777,1356,1612,1196
ENSG00000133424,93,76,92,138,181,100
ENSG00000133433,4,3,5,5,6,9
ENSG00000133454,1,0,2,0,0,0
ENSG00000133460,262,235,340,310,372,290
ENSG00000133466,111,81,149,220,255,189
ENSG00000133475,2,2,2,3,11,1
ENSG00000133477,1039,972,1389,1048,1256,945
ENSG00000133488,0,0,0,0,0,0
ENSG00000133519,41,47,51,47,56,42
ENSG00000133561,5,3,3,5,1,1
ENSG00000133574,0,0,0,0,0,0
ENSG00000133597,428,470,644,416,511,389
ENSG00000133606,943,965,1344,1125,1392,963
ENSG00000133612,1202,1099,1502,1043,1314,980
ENSG00000133619,80,75,78,84,99,83
ENSG00000133624,267,244,333,338,361,267
ENSG00000133627,231,233,318,176,228,174
ENSG00000133636,1,0,0,1,0,0
ENSG00000133639,751,794,1061,1062,1433,977
ENSG00000133640,11,23,21,12,16,16
ENSG00000133641,327,383,529,322,401,355
ENSG00000133657,1622,1603,2134,1680,2207,1558
ENSG00000133661,0,0,2,0,2,1
ENSG00000133665,0,0,0,0,0,0
ENSG00000133678,382,397,577,451,533,409
ENSG00000133687,0,3,1,5,4,5
ENSG00000133703,995,1012,1406,1071,1370,931
ENSG00000133704,1622,1689,2345,1493,1975,1375
ENSG00000133706,2782,2919,3915,3077,3898,2783
ENSG00000133710,0,0,2,1,1,0
ENSG00000133731,524,496,684,602,805,516
ENSG00000133739,349,302,451,381,423,306
ENSG00000133740,156,133,185,138,154,118
ENSG00000133742,0,0,0,0,0,0
ENSG00000133773,576,582,761,556,648,454
ENSG00000133789,114,123,150,96,150,86
ENSG00000133794,122,127,170,148,220,147
ENSG00000133800,0,0,0,0,0,0
ENSG00000133805,3,1,0,1,2,5
ENSG00000133808,17,17,20,20,14,15
ENSG00000133812,799,795,1068,1015,1204,934
ENSG00000133816,671,659,921,778,990,687
ENSG00000133818,315,299,353,392,440,315
ENSG00000133835,3296,3486,4962,3770,4813,3425
ENSG00000133858,592,616,836,573,760,499
ENSG00000133863,5,5,3,10,11,4
ENSG00000133872,2714,2926,4055,2948,4062,2764
ENSG00000133874,79,73,118,95,103,78
ENSG00000133878,1,0,0,0,0,0
ENSG00000133884,818,668,977,807,898,678
ENSG00000133895,763,660,1007,589,781,579
ENSG00000133935,749,716,996,757,926,624
ENSG00000133937,35,21,38,38,50,18
ENSG00000133943,556,536,753,814,902,657
ENSG00000133958,9,8,13,5,11,11
ENSG00000133961,1100,1023,1421,1089,1405,1014
ENSG00000133962,7,9,5,9,13,12
ENSG00000133980,0,0,0,1,1,0
ENSG00000133983,41,35,31,26,37,32
ENSG00000133985,91,93,138,134,148,124
ENSG00000133997,224,203,281,192,227,177
ENSG00000134001,2811,3052,4109,2150,3069,2129
ENSG00000134007,1,3,5,2,4,3
ENSG00000134013,8,11,21,12,13,7
ENSG00000134014,885,863,1211,788,1038,750
ENSG00000134020,17,15,22,16,26,19
ENSG00000134028,0,0,0,0,0,0
ENSG00000134030,102,128,197,232,274,218
ENSG00000134042,13,12,23,9,18,9
ENSG00000134046,1366,1199,1695,1310,1493,1116
ENSG00000134049,264,320,433,310,419,250
ENSG00000134056,186,155,267,154,213,158
ENSG00000134057,1856,1694,2567,869,1218,858
ENSG00000134058,306,369,505,445,552,427
ENSG00000134061,0,0,0,0,1,0
ENSG00000134070,94,62,86,65,89,71
ENSG00000134072,51,51,70,44,64,41
ENSG00000134077,823,862,1202,833,1038,737
ENSG00000134086,1133,1188,1698,1511,1822,1307
ENSG00000134107,341,278,486,482,547,456
ENSG00000134108,1142,1272,1740,1578,2079,1446
ENSG00000134109,1057,1176,1643,1498,1934,1328
ENSG00000134115,0,0,0,0,0,0
ENSG00000134121,0,0,0,0,0,0
ENSG00000134138,0,0,0,1,1,2
ENSG00000134146,188,205,258,219,276,204
ENSG00000134152,229,227,314,229,333,230
ENSG00000134153,848,785,1100,783,1034,722
ENSG00000134160,0,0,0,0,0,0
ENSG00000134183,0,0,0,0,0,0
ENSG00000134184,0,0,0,0,0,0
ENSG00000134186,1331,1220,1757,1195,1427,1005
ENSG00000134193,5,4,3,5,5,7
ENSG00000134198,0,0,0,2,0,0
ENSG00000134200,0,0,0,0,0,0
ENSG00000134201,0,0,0,0,0,0
ENSG00000134202,474,534,699,477,624,453
ENSG00000134207,0,0,0,0,1,0
ENSG00000134215,20,16,10,15,25,14
ENSG00000134216,0,0,0,0,0,1
ENSG00000134222,395,337,451,166,169,156
ENSG00000134240,539,614,811,644,853,578
ENSG00000134242,0,2,2,0,0,0
ENSG00000134243,475,420,646,612,743,511
ENSG00000134245,41,39,58,46,48,36
ENSG00000134247,1486,1459,2048,1516,1822,1399
ENSG00000134248,621,706,901,662,916,644
ENSG00000134249,0,0,0,0,0,0
ENSG00000134250,1501,1348,2031,1364,1751,1240
ENSG00000134253,107,104,147,137,150,144
ENSG00000134255,445,438,658,508,650,481
ENSG00000134256,14,10,20,13,14,10
ENSG00000134258,1,1,0,4,3,1
ENSG00000134259,0,0,0,0,0,0
ENSG00000134262,147,168,209,130,176,107
ENSG00000134265,833,879,1220,917,1159,806
ENSG00000134278,552,530,773,1232,1387,957
ENSG00000134283,985,931,1253,780,956,689
ENSG00000134285,373,340,500,362,397,296
ENSG00000134287,3172,3200,4588,3113,4148,3109
ENSG00000134291,1677,1660,2275,1961,2444,1733
ENSG00000134294,2727,2941,4043,4277,5492,3662
ENSG00000134297,44,48,79,68,94,53
ENSG00000134308,3967,4194,5946,3795,5053,3603
ENSG00000134313,2088,2072,2784,2485,2939,2105
ENSG00000134317,194,212,247,203,268,194
ENSG00000134318,799,836,1106,1046,1323,897
ENSG00000134321,25,24,19,51,49,43
ENSG00000134323,0,0,0,0,0,0
ENSG00000134324,1758,1603,2288,1448,1750,1359
ENSG00000134326,62,62,75,54,63,68
ENSG00000134330,496,468,636,617,717,488
ENSG00000134333,10071,11291,15770,14487,19364,14413
ENSG00000134339,0,1,1,0,0,0
ENSG00000134343,0,0,0,0,0,0
ENSG00000134352,1501,1506,2105,2029,2518,1652
ENSG00000134363,0,0,0,1,1,0
ENSG00000134365,1,0,1,0,1,0
ENSG00000134369,422,365,482,346,432,304
ENSG00000134371,986,1047,1323,1003,1291,894
ENSG00000134375,1255,1571,2073,1132,1451,1076
ENSG00000134376,0,0,0,0,0,0
ENSG00000134389,0,1,0,0,0,1
ENSG00000134398,0,1,2,1,1,0
ENSG00000134419,1278,1327,2063,1440,1750,1460
ENSG00000134438,0,0,0,0,0,0
ENSG00000134440,3852,3910,5382,4548,5793,4048
ENSG00000134443,0,0,0,0,0,0
ENSG00000134444,1016,989,1442,847,1176,794
ENSG00000134452,769,785,1066,812,1004,662
ENSG00000134453,994,1043,1486,997,1245,911
ENSG00000134460,0,0,1,0,0,0
ENSG00000134461,121,96,166,91,129,94
ENSG00000134463,463,428,594,397,440,340
ENSG00000134470,34,20,37,33,39,36
ENSG00000134480,1672,1592,2242,1458,1801,1237
ENSG00000134489,2,0,1,1,1,3
ENSG00000134490,494,452,618,422,500,355
ENSG00000134504,206,165,263,277,310,210
ENSG00000134508,300,282,336,306,314,263
ENSG00000134516,0,0,0,1,0,0
ENSG00000134531,1,6,4,11,16,19
ENSG00000134532,0,0,0,0,0,0
ENSG00000134533,1,1,0,1,2,1
ENSG00000134538,0,0,0,0,0,0
ENSG00000134539,1,0,0,1,0,0
ENSG00000134545,0,0,0,0,0,0
ENSG00000134548,1,0,0,4,3,4
ENSG00000134551,0,1,1,0,1,0
ENSG00000134569,26,25,38,55,46,37
ENSG00000134571,0,0,1,0,1,0
ENSG00000134574,389,359,554,710,847,617
ENSG00000134575,446,412,623,380,460,337
ENSG00000134588,0,0,0,0,0,0
ENSG00000134590,951,758,1117,850,1048,801
ENSG00000134594,2,2,1,0,1,0
ENSG00000134595,0,0,0,0,0,0
ENSG00000134597,323,341,475,440,525,371
ENSG00000134602,353,370,485,339,442,298
ENSG00000134612,249,236,318,214,256,206
ENSG00000134627,2,0,1,0,0,0
ENSG00000134640,0,0,0,0,0,0
ENSG00000134644,2477,2345,3303,2564,3117,2190
ENSG00000134668,0,5,0,2,8,4
ENSG00000134684,2300,2579,3412,2986,3666,2773
ENSG00000134686,824,796,1185,887,1023,801
ENSG00000134690,677,614,929,404,460,347
ENSG00000134697,1860,1820,2590,1493,1932,1436
ENSG00000134698,397,422,558,630,739,543
ENSG00000134709,961,1046,1344,1023,1270,909
ENSG00000134716,193,193,243,175,231,174
ENSG00000134717,1119,1089,1553,1214,1591,1106
ENSG00000134744,932,922,1301,999,1236,933
ENSG00000134748,1412,1420,1975,1288,1481,1103
ENSG00000134755,3368,3174,4713,3093,3970,2757
ENSG00000134757,0,0,0,0,0,0
ENSG00000134758,397,476,638,493,610,442
ENSG00000134759,1042,1059,1509,1035,1369,894
ENSG00000134760,14,14,21,6,13,1
ENSG00000134762,51,52,73,43,53,41
ENSG00000134765,36,39,60,20,30,21
ENSG00000134769,122,123,187,289,353,210
ENSG00000134775,60,62,69,67,82,74
ENSG00000134779,1335,1183,1737,1357,1630,1166
ENSG00000134780,260,194,332,210,262,228
ENSG00000134802,0,0,0,1,0,0
ENSG00000134809,525,498,689,401,491,347
ENSG00000134812,0,2,0,1,0,1
ENSG00000134815,298,239,363,225,288,218
ENSG00000134817,0,0,0,0,0,0
ENSG00000134824,5442,4870,7452,3805,4795,3777
ENSG00000134825,222,240,310,255,351,243
ENSG00000134827,0,0,2,0,1,0
ENSG00000134830,0,0,0,0,0,0
ENSG00000134851,1328,1471,1912,1322,1743,1223
ENSG00000134852,1007,976,1419,1050,1438,973
ENSG00000134853,0,0,0,0,0,0
ENSG00000134864,0,1,1,2,1,1
ENSG00000134871,26,21,32,20,35,19
ENSG00000134873,0,0,0,0,0,1
ENSG00000134874,9,10,11,6,12,5
ENSG00000134882,783,757,1036,813,1000,759
ENSG00000134884,835,872,1076,1035,1199,869
ENSG00000134897,110,149,221,161,194,128
ENSG00000134899,115,129,186,148,150,148
ENSG00000134900,992,866,1293,837,999,774
ENSG00000134901,90,99,139,131,159,109
ENSG00000134905,756,721,996,683,859,612
ENSG00000134909,1784,1550,2316,1802,2135,1580
ENSG00000134910,3353,3311,4666,3464,4460,3061
ENSG00000134917,2,0,0,2,3,2
ENSG00000134940,13,14,19,6,15,11
ENSG00000134954,41,19,30,51,55,34
ENSG00000134955,67,63,92,69,87,55
ENSG00000134962,26,18,32,25,30,12
ENSG00000134970,1043,1190,1684,1345,1912,1148
ENSG00000134982,1117,978,1481,1115,1364,982
ENSG00000134986,631,572,878,698,903,667
ENSG00000134987,1017,951,1321,853,1007,728
ENSG00000134996,498,439,648,559,703,469
ENSG00000135002,822,784,1043,765,1044,701
ENSG00000135018,3071,2961,4162,2510,3291,2351
ENSG00000135040,555,559,700,568,674,536
ENSG00000135045,209,174,289,202,265,161
ENSG00000135046,7,10,18,15,20,9
ENSG00000135047,1206,1199,1546,1283,1564,1174
ENSG00000135048,671,682,853,1540,1998,1256
ENSG00000135049,486,466,599,549,752,483
ENSG00000135052,4835,4711,6779,6015,7254,5437
ENSG00000135063,19,20,25,25,37,31
ENSG00000135069,3245,3379,4791,5159,6761,4423
ENSG00000135070,881,987,1347,817,1109,799
ENSG00000135074,2,1,0,0,0,0
ENSG00000135077,1,0,0,1,1,0
ENSG00000135083,1,0,3,0,2,0
ENSG00000135090,2821,2648,3711,2619,3124,2270
ENSG00000135093,290,270,371,315,397,287
ENSG00000135094,4,7,16,6,14,1
ENSG00000135097,52,39,71,59,68,46
ENSG00000135100,1,0,0,0,0,0
ENSG00000135108,959,964,1302,999,1238,879
ENSG00000135111,4276,4332,6153,5143,6218,4463
ENSG00000135114,190,136,220,197,237,136
ENSG00000135116,2,0,0,20,15,15
ENSG00000135119,152,144,223,141,169,130
ENSG00000135124,265,248,337,302,364,252
ENSG00000135127,221,201,297,234,320,261
ENSG00000135144,0,0,0,0,0,0
ENSG00000135148,596,622,798,678,795,618
ENSG00000135164,846,781,1100,1018,1243,835
ENSG00000135175,0,0,0,0,0,0
ENSG00000135185,68,48,93,50,69,68
ENSG00000135205,16,22,23,18,32,23
ENSG00000135211,70,80,135,102,129,114
ENSG00000135218,5,7,5,7,6,9
ENSG00000135220,2,0,0,0,1,2
ENSG00000135222,0,0,0,0,0,0
ENSG00000135226,169,160,199,202,280,181
ENSG00000135241,411,461,590,549,707,482
ENSG00000135245,241,243,321,224,310,231
ENSG00000135248,3,0,2,3,5,5
ENSG00000135249,362,428,548,362,425,324
ENSG00000135250,996,1049,1391,1225,1484,1108
ENSG00000135253,24,16,26,16,20,24
ENSG00000135269,551,571,766,1216,1487,970
ENSG00000135272,1,1,0,0,0,0
ENSG00000135297,613,583,876,698,934,621
ENSG00000135298,0,0,0,0,0,0
ENSG00000135299,83,73,96,110,145,110
ENSG00000135312,0,0,0,0,0,0
ENSG00000135314,10,13,16,13,12,17
ENSG00000135315,112,96,147,150,175,112
ENSG00000135316,4631,4742,6588,3353,4392,3161
ENSG00000135317,651,753,984,776,1069,672
ENSG00000135318,1,4,1,2,1,3
ENSG00000135324,3,3,0,1,1,0
ENSG00000135333,324,338,411,382,531,377
ENSG00000135334,235,221,359,209,247,187
ENSG00000135336,348,343,477,358,431,352
ENSG00000135338,66,54,66,80,85,62
ENSG00000135341,395,429,585,457,595,415
ENSG00000135346,0,0,0,0,0,0
ENSG00000135355,0,0,0,0,0,0
ENSG00000135362,1,0,0,0,3,2
ENSG00000135363,0,1,4,7,15,8
ENSG00000135365,580,449,726,730,811,612
ENSG00000135372,1991,1963,2626,1427,1662,1301
ENSG00000135373,5988,6460,9155,5736,7126,5210
ENSG00000135374,97,93,138,107,174,95
ENSG00000135378,762,836,1135,1074,1441,922
ENSG00000135387,8447,8326,11705,7647,9757,6665
ENSG00000135390,2948,2821,4006,3192,3881,2823
ENSG00000135392,356,375,546,416,532,377
ENSG00000135404,1211,1283,1792,1529,1916,1453
ENSG00000135406,18,30,24,24,25,21
ENSG00000135407,49,47,72,71,66,41
ENSG00000135409,56,39,59,49,48,53
ENSG00000135413,0,0,0,0,0,0
ENSG00000135414,631,554,767,582,711,538
ENSG00000135423,15,12,15,23,24,14
ENSG00000135424,8,13,10,12,16,16
ENSG00000135426,0,0,0,0,3,0
ENSG00000135436,13,6,14,7,12,11
ENSG00000135437,9,9,5,5,13,6
ENSG00000135439,4,4,4,4,6,6
ENSG00000135441,41,32,47,37,44,26
ENSG00000135443,0,0,0,0,0,0
ENSG00000135446,957,918,1312,905,1083,830
ENSG00000135447,0,0,0,0,0,0
ENSG00000135451,507,456,627,321,409,316
ENSG00000135452,153,159,200,189,224,135
ENSG00000135454,54,44,70,41,69,39
ENSG00000135457,2,3,0,3,2,0
ENSG00000135469,42,55,64,51,67,57
ENSG00000135472,5,4,1,9,10,9
ENSG00000135473,763,803,1176,1124,1325,958
ENSG00000135476,578,518,740,363,418,295
ENSG00000135477,0,0,0,0,1,0
ENSG00000135480,0,0,0,5,1,3
ENSG00000135482,152,153,165,118,156,115
ENSG00000135486,14057,14746,19948,14098,17733,12697
ENSG00000135502,0,1,1,3,0,0
ENSG00000135503,515,509,711,755,946,657
ENSG00000135506,1693,1765,2374,1865,2156,1724
ENSG00000135517,15,7,16,19,14,5
ENSG00000135519,6,4,8,6,6,2
ENSG00000135521,335,345,564,275,382,239
ENSG00000135525,1565,1633,2190,1744,2106,1558
ENSG00000135535,3912,4141,5572,4728,6714,4510
ENSG00000135537,92,102,136,87,135,105
ENSG00000135540,241,237,340,276,375,288
ENSG00000135541,436,468,588,528,639,438
ENSG00000135547,0,0,0,0,0,0
ENSG00000135549,192,149,234,242,274,196
ENSG00000135569,0,0,0,0,0,0
ENSG00000135577,1,0,0,0,0,0
ENSG00000135587,396,386,470,374,461,335
ENSG00000135596,1527,1267,1779,1887,2196,1579
ENSG00000135597,680,586,897,651,837,643
ENSG00000135604,0,0,0,2,3,2
ENSG00000135605,56,56,97,75,93,62
ENSG00000135617,152,148,202,126,168,112
ENSG00000135622,81,84,99,97,113,88
ENSG00000135624,3408,3203,4532,2859,3623,2515
ENSG00000135625,0,0,0,0,0,0
ENSG00000135631,306,283,384,356,408,327
ENSG00000135632,234,205,297,197,238,176
ENSG00000135636,7,2,4,4,6,3
ENSG00000135637,79,70,115,70,78,60
ENSG00000135638,0,3,8,2,2,4
ENSG00000135643,5,4,7,3,7,4
ENSG00000135655,865,829,1114,742,931,655
ENSG00000135677,3098,3132,4195,3819,5190,3444
ENSG00000135678,8,3,5,16,14,5
ENSG00000135679,2366,2373,3366,4104,5245,3670
ENSG00000135686,1077,1105,1556,1324,1612,1157
ENSG00000135697,1,1,3,1,2,0
ENSG00000135698,956,920,1323,1001,1165,861
ENSG00000135702,5,0,3,0,1,2
ENSG00000135709,497,438,624,610,781,538
ENSG00000135720,2144,2050,2797,2253,2883,2007
ENSG00000135722,101,94,137,117,131,80
ENSG00000135723,505,510,676,388,446,354
ENSG00000135736,67,49,85,88,82,73
ENSG00000135740,46,38,55,44,67,42
ENSG00000135744,7,1,7,16,9,3
ENSG00000135747,8,9,10,6,4,6
ENSG00000135749,616,580,771,733,822,590
ENSG00000135750,81,100,114,88,115,78
ENSG00000135763,287,327,428,206,282,221
ENSG00000135766,846,871,1189,1059,1408,993
ENSG00000135773,11,17,15,9,14,9
ENSG00000135775,618,597,862,605,708,506
ENSG00000135776,304,312,418,334,410,289
ENSG00000135778,588,643,891,760,986,700
ENSG00000135801,556,478,732,463,561,400
ENSG00000135821,2212,2160,2995,2730,3353,2320
ENSG00000135823,760,843,1100,915,1096,774
ENSG00000135824,0,0,0,1,2,1
ENSG00000135828,142,154,199,255,310,225
ENSG00000135829,4714,4719,6261,3471,4592,3186
ENSG00000135835,34,19,37,26,31,23
ENSG00000135837,1384,1390,1677,1689,2252,1474
ENSG00000135838,63,74,79,79,99,67
ENSG00000135842,43,27,52,176,238,154
ENSG00000135845,185,206,243,234,322,215
ENSG00000135862,9299,9189,11664,11985,15120,10651
ENSG00000135870,1081,1042,1494,1051,1351,996
ENSG00000135898,0,0,2,0,0,0
ENSG00000135899,16,15,29,21,17,8
ENSG00000135900,560,552,866,542,630,514
ENSG00000135902,0,1,5,1,2,1
ENSG00000135903,0,0,0,0,0,0
ENSG00000135905,1,1,1,1,0,3
ENSG00000135912,459,386,614,357,491,350
ENSG00000135913,433,431,623,453,533,413
ENSG00000135914,1,1,2,1,1,1
ENSG00000135916,440,448,553,523,570,395
ENSG00000135917,0,0,0,0,1,0
ENSG00000135919,49,50,69,89,86,52
ENSG00000135924,974,1052,1446,1082,1281,959
ENSG00000135925,20,14,28,11,22,21
ENSG00000135926,1778,1678,2536,1683,2081,1600
ENSG00000135929,3,1,3,0,1,1
ENSG00000135930,1331,1298,1843,1035,1355,1011
ENSG00000135931,228,192,272,229,255,163
ENSG00000135932,1195,1204,1618,1358,1701,1135
ENSG00000135940,1824,1811,2525,1833,2397,1796
ENSG00000135945,493,456,653,575,717,472
ENSG00000135951,107,102,141,167,194,136
ENSG00000135953,123,116,176,142,168,121
ENSG00000135956,974,928,1243,1062,1288,927
ENSG00000135960,1,1,2,4,3,5
ENSG00000135966,658,650,892,629,760,546
ENSG00000135968,1335,1483,1826,1643,2020,1412
ENSG00000135972,402,436,599,374,449,320
ENSG00000135973,3,2,5,1,0,2
ENSG00000135974,360,296,475,366,439,322
ENSG00000135976,117,117,168,143,179,135
ENSG00000135999,376,385,546,574,637,460
ENSG00000136002,213,229,266,215,258,210
ENSG00000136003,777,877,1241,1141,1409,939
ENSG00000136010,18,1,14,9,10,7
ENSG00000136011,4,7,10,8,10,7
ENSG00000136014,1,1,0,0,1,2
ENSG00000136021,929,954,1366,1170,1522,1052
ENSG00000136026,2470,2287,3287,2318,2810,2019
ENSG00000136040,15,18,26,18,15,12
ENSG00000136044,1083,1042,1449,1315,1677,1193
ENSG00000136045,877,880,1165,704,927,685
ENSG00000136048,168,153,237,260,331,223
ENSG00000136051,892,1006,1243,1125,1556,1020
ENSG00000136052,108,110,148,158,208,151
ENSG00000136059,5,4,7,7,6,6
ENSG00000136068,8462,8010,11277,10192,12405,9246
ENSG00000136098,41,52,76,86,86,62
ENSG00000136099,0,0,0,1,1,0
ENSG00000136100,259,290,345,299,377,247
ENSG00000136104,262,256,342,290,347,251
ENSG00000136108,1536,1491,2154,1179,1454,1034
ENSG00000136110,1,0,0,0,0,0
ENSG00000136111,649,630,892,823,1039,789
ENSG00000136114,0,0,3,1,1,0
ENSG00000136122,33,40,47,29,26,23
ENSG00000136141,93,95,146,136,164,121
ENSG00000136143,640,759,1004,680,900,628
ENSG00000136144,742,841,1055,1060,1389,957
ENSG00000136146,159,182,251,169,243,159
ENSG00000136147,19,16,23,27,35,14
ENSG00000136149,484,370,505,395,475,389
ENSG00000136152,603,615,852,725,883,628
ENSG00000136153,116,136,168,210,246,190
ENSG00000136155,0,0,4,0,2,0
ENSG00000136156,1711,1610,2281,2010,2564,1909
ENSG00000136158,25,22,25,27,31,24
ENSG00000136159,587,618,816,542,814,477
ENSG00000136160,0,0,0,0,0,0
ENSG00000136161,47,45,62,57,81,39
ENSG00000136167,2114,2094,2942,2192,2665,1969
ENSG00000136169,425,482,631,422,590,423
ENSG00000136193,2,0,5,11,9,4
ENSG00000136197,10,8,14,13,15,11
ENSG00000136205,39,36,71,41,50,44
ENSG00000136206,20,29,34,21,20,16
ENSG00000136213,203,208,269,236,285,175
ENSG00000136231,119,109,151,129,173,123
ENSG00000136235,104,104,137,435,539,354
ENSG00000136237,142,169,173,128,184,148
ENSG00000136238,2932,2669,3955,2808,3468,2611
ENSG00000136240,3215,3560,4886,3628,4580,3113
ENSG00000136243,470,516,691,505,682,452
ENSG00000136244,0,0,0,0,0,0
ENSG00000136247,481,586,691,585,777,550
ENSG00000136250,0,0,0,0,1,0
ENSG00000136261,926,926,1259,717,1014,692
ENSG00000136267,281,286,357,237,312,238
ENSG00000136270,1377,1207,1714,948,1143,852
ENSG00000136271,1413,1346,1876,974,1207,940
ENSG00000136273,479,446,578,436,586,425
ENSG00000136274,2,2,1,1,0,0
ENSG00000136275,0,0,0,0,0,0
ENSG00000136279,1655,1519,2142,1491,1852,1392
ENSG00000136280,697,631,920,620,693,552
ENSG00000136286,3,2,0,2,5,3
ENSG00000136295,904,782,1137,1165,1369,948
ENSG00000136297,0,0,0,0,1,0
ENSG00000136305,0,0,0,0,0,0
ENSG00000136315,0,0,0,0,0,0
ENSG00000136319,269,288,401,251,340,215
ENSG00000136327,2,2,2,4,1,1
ENSG00000136352,0,0,0,0,0,1
ENSG00000136367,116,98,145,122,147,108
ENSG00000136371,6,16,28,10,21,22
ENSG00000136378,50,38,65,80,87,48
ENSG00000136379,225,246,295,297,437,254
ENSG00000136381,2213,2209,3217,2293,2929,2067
ENSG00000136383,446,386,526,586,697,508
ENSG00000136404,1,0,0,0,1,0
ENSG00000136425,2,1,7,2,2,3
ENSG00000136436,1257,1258,1849,1696,2053,1494
ENSG00000136444,477,459,679,565,668,491
ENSG00000136448,935,895,1237,720,938,656
ENSG00000136449,2,2,2,4,5,1
ENSG00000136450,2669,3127,4399,2185,2801,1948
